code_barre,num_inventaire,old_num_inventaire,departement,num_bureau,beneficiaire,designation,quantite,num_serie,condition,description,prix,categorie,chemin_image,custom_fields,date_ajouter,date_modification
3484,INV-2025-126,,ADG,7,BELAGOUNE,CHAISE VISITEUR,1,,BON,EN TISSU,0.00,,,{},2025-06-30T01:32:10.732Z,2025-06-30T01:32:10.732Z
3732,INV-2025-127,,ADG,7,BELAGOUNE,CHAISE VISITEUR,1,2908,BON,EN TISSU,0.00,,,{},2025-06-30T01:32:10.933Z,2025-06-30T01:32:10.933Z
3683,INV-2025-128,,ADG,7,BELAGOUNE,CLIMATISEUR SPLIT,1,,BON,MARQUE COBRA  S-12-L14-LCD,0.00,,,{},2025-06-30T01:32:11.135Z,2025-06-30T01:32:11.135Z
3234,INV-2025-129,,ADG,7,BELAGOUNE,TABLEAU ARDOISE,1,,BON,,0.00,,,{},2025-06-30T01:32:11.339Z,2025-06-30T01:32:11.339Z
ECR_POSITF_136,INV-2025-130,,ADG,7,BELAGOUNE,BUREAU,1,,MOYEN,EN BOIS,0.00,,,{},2025-06-30T01:32:11.542Z,2025-06-30T01:32:11.542Z
ECR_POSITF_129,INV-2025-131,,ADG,8,VIDE,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:32:11.746Z,2025-06-30T01:32:11.746Z
ECR_POSITF_130,INV-2025-132,,ADG,8,VIDE,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:32:11.949Z,2025-06-30T01:32:11.949Z
3355B,INV-2025-133,,ADG,8,VIDE,CLIMATISEUR MONO BLOC,1,,MOYEN,HAIR MONO BLOC,0.00,,,{},2025-06-30T01:32:12.149Z,2025-06-30T01:32:12.149Z
ECR_POSITF_30,INV-2025-134,,ADG,9,VIDE,ARMOIRE FORTE BLINDÉE,1,,BON,EN METAL BLINDÉE 1 PORTE   COFFRE FORTE,0.00,,,{},2025-06-30T01:32:12.354Z,2025-06-30T01:32:12.354Z
ECR_POSITF_131,INV-2025-135,218,ADG,9,VIDE,BUREAU A RETOUR,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:32:12.556Z,2025-06-30T01:32:12.556Z
ECR_POSITF_275,INV-2025-136,,ADG,9,VIDE,CHAISE VISITEUR,1,,BON,EN PLASTIQUE  ACCOUDOIRS  BLANC,0.00,,,{},2025-06-30T01:32:12.757Z,2025-06-30T01:32:12.757Z
ECR_POSITF_276,INV-2025-137,,ADG,9,VIDE,CHAISE VISITEUR,1,,BON,EN PLASTIQUE  ACCOUDOIRS  BLANC,0.00,,,{},2025-06-30T01:32:12.958Z,2025-06-30T01:32:12.958Z
ECR_POSITF_277,INV-2025-138,,ADG,9,VIDE,CHAISE VISITEUR,1,,BON,EN PLASTIQUE  ACCOUDOIRS  BLANC,0.00,,,{},2025-06-30T01:32:13.167Z,2025-06-30T01:32:13.167Z
ECR_POSITF_267,INV-2025-139,,ADG,9,VIDE,CHAISE VISITEUR,1,2878,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:13.374Z,2025-06-30T01:32:13.374Z
ECR_POSITF_268,INV-2025-140,,ADG,9,VIDE,CHAISE VISITEUR,1,2907,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:13.584Z,2025-06-30T01:32:13.584Z
ECR_POSITF_42,INV-2025-141,,ADG,9,VIDE,ARMOIRE EN BOIS,1,,MOYEN,EN BOIS MARRON 2 PORTES BATTANTES,0.00,,,{},2025-06-30T01:32:13.788Z,2025-06-30T01:32:13.788Z
3684,INV-2025-142,,ADG,9,VIDE,CLIMATISEUR SPLIT,1,,MOYEN,MARQUE COBRA S-12-L14-LCD,0.00,,,{},2025-06-30T01:32:13.989Z,2025-06-30T01:32:13.989Z
FV 62,INV-2025-143,,ADG,9,CUISINE,CUISINIERE,1,,BON,FV 62,0.00,,,{},2025-06-30T01:32:14.193Z,2025-06-30T01:32:14.193Z
ECR_POSITF_462,INV-2025-144,,ADG,10,CUISINE,CUMULUS,1,,MAUVAIS,MARQUE BRAUN,0.00,,,{},2025-06-30T01:32:14.396Z,2025-06-30T01:32:14.396Z
3733,INV-2025-145,,ADG,10,CUISINE,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:14.598Z,2025-06-30T01:32:14.598Z
3734,INV-2025-146,,ADG,10,CUISINE,CHAISE VISITEUR,1,,MAUVAIS,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:14.800Z,2025-06-30T01:32:14.800Z
SC0010,INV-2025-148,,ADG,10,CUISINE,RÉFRIGERATEUR,1,,MAUVAIS,MARQUE FRIGO   1 PORTE,0.00,,,{},2025-06-30T01:32:15.001Z,2025-06-30T01:32:15.001Z
ECR_POSITF_431,INV-2025-149,,ADG,10,CUISINE,TABLE A ROULETTE (CHARIOT),1,,MAUVAIS,STRUCTURE METALIQUE  PLATEAU EN BOIS  A ROULETTE,0.00,,,{},2025-06-30T01:32:15.212Z,2025-06-30T01:32:15.212Z
ECR_POSITF_513,INV-2025-150,,ADG,10,CUISINE,MEUBLE SUSPENDU,1,,MOYEN,PORTE ELEMENT  BOIS  2 PORTE  1 TABLETTE,0.00,,,{},2025-06-30T01:32:15.419Z,2025-06-30T01:32:15.419Z
3848,INV-2025-151,,ADG,10,CUISINE,MICRO-ONDE,1,M5-2020W01,MOYEN,MARQUE LG,0.00,,,{},2025-06-30T01:32:15.622Z,2025-06-30T01:32:15.622Z
3563,INV-2025-152,,ADG,10,CUISINE,TABLE,1,,MOYEN,BOIS ROUGE + FAIENCE MOSAIQUE   TABLE A MANGER,0.00,,,{},2025-06-30T01:32:15.829Z,2025-06-30T01:32:15.829Z
VENDU-4,INV-2025-147,,ADG,10,CUISINE,FORNO RECHAUD,1,,MAUVAIS,03 FEUX,0.00,,,{},2025-06-30T01:32:16.036Z,2025-06-30T01:32:16.036Z
3825,INV-2025-153,,ADG,11,KARAKAR,APPAREIL TELPHONE FIXE STANDARD,1,3AK27099DD,BON,POUR STANDARD MARQUE ALCATAL STANDARD-3AK27099DD  NOIR,0.00,,,{},2025-06-30T01:32:16.241Z,2025-06-30T01:32:16.241Z
ECR_POSITF_31,INV-2025-154,40,ADG,11,KARAKAR,ARMOIRE FORTE BLINDÉE,1,,BON,EN METAL BLINDÉE 2 PORTES  3 ETAGERES   MAUVE,0.00,,,{},2025-06-30T01:32:16.444Z,2025-06-30T01:32:16.444Z
ECR_POSITF_105,INV-2025-155,,ADG,11,KARAKAR,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:32:16.660Z,2025-06-30T01:32:16.660Z
SC0011,INV-2025-156,,ADG,11,KARAKAR,BAFFLE,1,99012903439,BON,ANCIEN MARQUE  BLANC,0.00,,,{},2025-06-30T01:32:16.871Z,2025-06-30T01:32:16.871Z
3256,INV-2025-157,,ADG,11,KARAKAR,BUREAU,1,,BON,EN BOIS AVEC TIROIR CLAVIER  (PETIT),0.00,,,{},2025-06-30T01:32:17.073Z,2025-06-30T01:32:17.073Z
ECR_POSITF_406,INV-2025-158,,ADG,11,KARAKAR,CHAISE BUREAU,1,,BON,EN TISSU NOIR   A ROULETTES,0.00,,,{},2025-06-30T01:32:17.278Z,2025-06-30T01:32:17.278Z
3547,INV-2025-160,,ADG,11,KARAKAR,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï   PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:17.491Z,2025-06-30T01:32:17.491Z
3548,INV-2025-161,,ADG,11,KARAKAR,CHAISE VISITEUR,1,,BON,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:17.698Z,2025-06-30T01:32:17.698Z
3722,INV-2025-162,,ADG,11,KARAKAR,PORTE MANTEAU,1,,BON,5 PATRES  METALLIQUE MARRON SOMBRE,0.00,,,{},2025-06-30T01:32:17.900Z,2025-06-30T01:32:17.900Z
ECR_POSITF_201,INV-2025-163,,ADG,11,KARAKAR,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:32:18.126Z,2025-06-30T01:32:18.126Z
SC0013,INV-2025-164,,ADG,11,KARAKAR,ARMOIRE POUR STANDARD TELPHONIQUE,1,,MAUVAIS,EN METAL MARQUE ALCATAL STANDARD-3AK27099DD  NOIR,0.00,,,{},2025-06-30T01:32:18.335Z,2025-06-30T01:32:18.335Z
ECR_POSITF_61,INV-2025-165,,ADG,11,KARAKAR,PLACARD POUR STANDARD TELPHONIQUE,1,,MOYEN,POUR STANDARD TELEPHONIQUE,0.00,,,{},2025-06-30T01:32:18.547Z,2025-06-30T01:32:18.547Z
ECR_POSITF_137,INV-2025-166,,ADG,11,KARAKAR,BUREAU,1,,MOYEN,EN BOIS,0.00,,,{},2025-06-30T01:32:18.747Z,2025-06-30T01:32:18.747Z
ECR_POSITF_237,INV-2025-167,,ADG,11,KARAKAR,CAISSON MOBILE,1,,MOYEN,EN BOIS                            3 TIROIRES   MANQUE POIGNEES,0.00,,,{},2025-06-30T01:32:18.950Z,2025-06-30T01:32:18.950Z
ECR_POSITF_238,INV-2025-168,,ADG,11,KARAKAR,CAISSON MOBILE,1,,MOYEN,EN BOIS                            3 TIROIRES  MANQUE POIGNEES,0.00,,,{},2025-06-30T01:32:19.153Z,2025-06-30T01:32:19.153Z
3358,INV-2025-169,,ADG,11,KARAKAR,CLIMATISEUR MONO BLOC,1,,MOYEN,MONO BLOC  ANCIEN MARQUE HAIER,0.00,,,{},2025-06-30T01:32:19.355Z,2025-06-30T01:32:19.355Z
ECR_POSITF_622,INV-2025-170,,ADG,11,KARAKAR,TABLE BASSE,1,,MOYEN,EN BOIS,0.00,,,{},2025-06-30T01:32:19.558Z,2025-06-30T01:32:19.558Z
3992-1,INV-2025-171,,ADG,11,KARAKAR,ECRAN PC,1,3CQ82122MX,BON,Moniteur HP V197 de 18;5 pouces,0.00,,,{},2025-06-30T01:32:19.762Z,2025-06-30T01:32:19.762Z
3992-2,INV-2025-172,,ADG,11,KARAKAR,UNITE PC,1,8CG8296XW6,BON,PC OEM  DESKTOP HP PRO A-MT RYZEN 3 2200G 4GO RAM 1 T HDD,0.00,,,{},2025-06-30T01:32:19.966Z,2025-06-30T01:32:19.966Z
ECR_POSITF_504-1,INV-2025-159,,ADG,11,KARAKAR,IMPRIMANTE,1,,BON,MULTIFONCTION 4 IN1 NOIRMARQUE BROTHER MFC-J480DW,0.00,,,{},2025-06-30T01:32:20.175Z,2025-06-30T01:32:20.175Z
SC0014,INV-2025-173,,ADG,12,Grande S,AMPLIFICATEUR MÉLANGEUR INTER-AM PA.,1,70408005,MOYEN,MARQUE  Inter-Am PA. SYSTEM 9120 MULTIP;A CONBINATION,0.00,,,{},2025-06-30T01:32:20.379Z,2025-06-30T01:32:20.379Z
SC0015,INV-2025-174,,ADG,12,Grande S,BAFFLE,1,,MAUVAIS,APART BLANC,0.00,,,{},2025-06-30T01:32:20.582Z,2025-06-30T01:32:20.582Z
SC0016,INV-2025-175,,ADG,12,Grande S,BAFFLE,1,,MAUVAIS,APART BLANC,0.00,,,{},2025-06-30T01:32:20.796Z,2025-06-30T01:32:20.796Z
SC0017,INV-2025-176,,ADG,12,Grande S,BAFFLE,1,,MAUVAIS,APART BLANC,0.00,,,{},2025-06-30T01:32:20.998Z,2025-06-30T01:32:20.998Z
SC0020,INV-2025-177,,ADG,12,Grande S,BAFFLE,1,,MOYEN,APART BLANC,0.00,,,{},2025-06-30T01:32:21.203Z,2025-06-30T01:32:21.203Z
SC0021,INV-2025-178,,ADG,12,Grande S,BANNIERE ENRÔLEUR,1,,MOYEN,BANNIERE ""MICLAT"",0.00,,,{},2025-06-30T01:32:21.414Z,2025-06-30T01:32:21.415Z
ECR_POSITF_407,INV-2025-179,,ADG,12,Grande S,CHAISE BUREAU,1,,BON,EN CUIR NOIR ACOUDOIRS EN BIOS  A ROULETTES,0.00,,,{},2025-06-30T01:32:21.617Z,2025-06-30T01:32:21.618Z
ECR_POSITF_409,INV-2025-180,,ADG,12,Grande S,CHAISE BUREAU,1,,MOYEN,EN CUIR NOIR ACOUDOIRS EN BIOS  A ROULETTES,0.00,,,{},2025-06-30T01:32:21.828Z,2025-06-30T01:32:21.828Z
3735,INV-2025-181,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:22.035Z,2025-06-30T01:32:22.035Z
3736,INV-2025-182,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:22.246Z,2025-06-30T01:32:22.246Z
3737,INV-2025-183,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:22.452Z,2025-06-30T01:32:22.452Z
3738,INV-2025-184,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:22.658Z,2025-06-30T01:32:22.658Z
3739,INV-2025-185,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:22.861Z,2025-06-30T01:32:22.861Z
3740,INV-2025-186,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:23.069Z,2025-06-30T01:32:23.069Z
3741,INV-2025-187,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:23.280Z,2025-06-30T01:32:23.280Z
3742,INV-2025-188,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:23.483Z,2025-06-30T01:32:23.483Z
ECR_POSITF_269,INV-2025-189,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:23.686Z,2025-06-30T01:32:23.686Z
ECR_POSITF_270,INV-2025-190,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:23.888Z,2025-06-30T01:32:23.888Z
ECR_POSITF_271,INV-2025-191,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:24.091Z,2025-06-30T01:32:24.091Z
ECR_POSITF_272,INV-2025-192,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:24.294Z,2025-06-30T01:32:24.294Z
ECR_POSITF_273,INV-2025-193,,ADG,12,Grande S,CHAISE VISITEUR,1,,BON,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:24.497Z,2025-06-30T01:32:24.498Z
3590,INV-2025-194,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:24.699Z,2025-06-30T01:32:24.699Z
3591,INV-2025-195,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:24.901Z,2025-06-30T01:32:24.901Z
3592,INV-2025-196,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:25.102Z,2025-06-30T01:32:25.102Z
3593,INV-2025-197,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:25.306Z,2025-06-30T01:32:25.306Z
3594,INV-2025-198,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:25.507Z,2025-06-30T01:32:25.507Z
3595,INV-2025-199,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:25.710Z,2025-06-30T01:32:25.710Z
3540,INV-2025-200,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN CUIR SKAI Skaï  ACCOUDOIRS  PIEDS LUGES NOIR,0.00,,,{},2025-06-30T01:32:25.912Z,2025-06-30T01:32:25.912Z
3743,INV-2025-201,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:26.115Z,2025-06-30T01:32:26.115Z
3744,INV-2025-202,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN TISSU  NOIR,0.00,,,{},2025-06-30T01:32:26.316Z,2025-06-30T01:32:26.316Z
ECR_POSITF_274,INV-2025-203,,ADG,12,Grande S,CHAISE VISITEUR,1,,MOYEN,EN TISSU  ROUGE,0.00,,,{},2025-06-30T01:32:26.519Z,2025-06-30T01:32:26.519Z
3685,INV-2025-204,,ADG,12,Grande S,CLIMATISEUR SPLIT,1,071025050990,BON,MARQUE COBRA,0.00,,,{},2025-06-30T01:32:26.720Z,2025-06-30T01:32:26.720Z
3815,INV-2025-205,,ADG,12,Grande S,CLIMATISEUR SPLIT,1,,BON,MARQUE NEW AIRBAG MAJOR12000BTU,0.00,,,{},2025-06-30T01:32:26.929Z,2025-06-30T01:32:26.929Z
3680,INV-2025-206,,ADG,12,Grande S,CLIMATISEUR SPLIT,1,0710250158,MAUVAIS,MARQUE COBRA,0.00,,,{},2025-06-30T01:32:27.132Z,2025-06-30T01:32:27.132Z
SC0022,INV-2025-207,,ADG,12,Grande S,CLIMATISEUR SPLIT,1,,MAUVAIS,MARQUE ENEIM 2986B,0.00,,,{},2025-06-30T01:32:27.336Z,2025-06-30T01:32:27.336Z
ECR_POSITF_448,INV-2025-208,,ADG,12,Grande S,CLIMATISEUR SPLIT,1,,MAUVAIS,MARQUE SAMSUNG,0.00,,,{},2025-06-30T01:32:27.538Z,2025-06-30T01:32:27.538Z
SC0023,INV-2025-209,,ADG,12,Grande S,CLIMATISEUR SPLIT,1,,MOYEN,MARQUE ENEIM 2986A,0.00,,,{},2025-06-30T01:32:27.740Z,2025-06-30T01:32:27.740Z
SC0024,INV-2025-210,,ADG,12,Grande S,DRAPEAU,2,,BON,DRAPEAUX NATIONAL  DRAPEAU CENEAPED,0.00,,,{},2025-06-30T01:32:27.941Z,2025-06-30T01:32:27.941Z
VENDU01,INV-2025-211,,ADG,12,Grande S,IR POWER RADIATOR,1,,BON,MARQUE SENNHEISER,0.00,,,{},2025-06-30T01:32:28.161Z,2025-06-30T01:32:28.161Z
VENDU02,INV-2025-212,,ADG,12,Grande S,IR POWER RADIATOR,1,,BON,MARQUE SENNHEISER,0.00,,,{},2025-06-30T01:32:28.363Z,2025-06-30T01:32:28.363Z
SC0025,INV-2025-213,,ADG,12,Grande S,MICROPHONE SANS FILS,1,,BON,DYNAMIQUEARGENTMARQUE:MC9011 +SUPPORT MICROPHONE,0.00,,,{},2025-06-30T01:32:29.126Z,2025-06-30T01:32:29.126Z
SC0026,INV-2025-214,,ADG,12,Grande S,MICROPHONE SANS FILS,1,,MAUVAIS,DYNAMIC INTER MC-901A +SUPPORT MICROPHONE,0.00,,,{},2025-06-30T01:32:29.337Z,2025-06-30T01:32:29.337Z
SC0027,INV-2025-215,,ADG,12,Grande S,MICROPHONE SANS FILS,1,,MAUVAIS,CARDIO DYNAMIC MARQUE WN-331  +SUPPORT MICROPHONE,0.00,,,{},2025-06-30T01:32:29.551Z,2025-06-30T01:32:29.551Z
SC0028,INV-2025-216,,ADG,12,Grande S,MICROPHONE SANS FILS,1,,MAUVAIS,DYNAMIC INTER MC-901A  + SUPPORT MICROPHONE,0.00,,,{},2025-06-30T01:32:29.763Z,2025-06-30T01:32:29.763Z
SC0029,INV-2025-217,,ADG,12,Grande S,MICROPHONE SANS FILS,1,,MOYEN,MARQUE MC-901AIMP600,0.00,,,{},2025-06-30T01:32:29.975Z,2025-06-30T01:32:29.975Z
SC0030,INV-2025-218,,ADG,12,Grande S,MICROPHONE SANS FILS,1,,MOYEN,CARDIO DYNAMIC MARQUE WN-331  +SUPPORT MICROPHONE,0.00,,,{},2025-06-30T01:32:30.189Z,2025-06-30T01:32:30.189Z
SC0031,INV-2025-219,,ADG,12,Grande S,RIDEAU POUR PROJECTEUR,1,,BON,MARQUE NOBO ELECTRIQUE,0.00,,,{},2025-06-30T01:32:30.409Z,2025-06-30T01:32:30.409Z
ECR_POSITF_639,INV-2025-220,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:30.624Z,2025-06-30T01:32:30.624Z
ECR_POSITF_640,INV-2025-221,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:30.844Z,2025-06-30T01:32:30.844Z
ECR_POSITF_641,INV-2025-222,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:31.059Z,2025-06-30T01:32:31.059Z
ECR_POSITF_642,INV-2025-223,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:31.277Z,2025-06-30T01:32:31.277Z
ECR_POSITF_643,INV-2025-224,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:31.519Z,2025-06-30T01:32:31.519Z
ECR_POSITF_644,INV-2025-225,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:31.742Z,2025-06-30T01:32:31.742Z
ECR_POSITF_645,INV-2025-226,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:31.954Z,2025-06-30T01:32:31.954Z
ECR_POSITF_646,INV-2025-227,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:32.166Z,2025-06-30T01:32:32.166Z
ECR_POSITF_647,INV-2025-228,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:32.378Z,2025-06-30T01:32:32.378Z
ECR_POSITF_648,INV-2025-229,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:32.589Z,2025-06-30T01:32:32.589Z
ECR_POSITF_649,INV-2025-230,,ADG,12,Grande S,TABLE,1,,BON,PLATEAU EN BOIS  STRUCTURE METALLIQUE,0.00,,,{},2025-06-30T01:32:32.801Z,2025-06-30T01:32:32.801Z
3306,INV-2025-231,,ADG,12,Grande S,TABLE BASSE,1,,BON,EN  BOIS CLAIR RECTRANGULAIR  PLATEAU VERRE  ETAGE EN VERRE COLORIS MARRON,0.00,,,{},2025-06-30T01:32:33.017Z,2025-06-30T01:32:33.017Z
3307,INV-2025-232,,ADG,12,Grande S,TABLE BASSE,1,,BON,EN  BOIS CLAIR RECTRANGULAIR  PLATEAU VERRE  ETAGE EN VERRE COLORIS MARRON,0.00,,,{},2025-06-30T01:32:33.235Z,2025-06-30T01:32:33.235Z
3432,INV-2025-233,,ADG,12,Grande S,TABLE DE CONFERENCE,1,,BON,MARRON CLAIR  EN BOIS,0.00,,,{},2025-06-30T01:32:33.457Z,2025-06-30T01:32:33.457Z
EXP-3395,INV-2025-234,,ADG,12,Grande S,CLIMATISUER  HISENSE,1,,BON,18000 BTU,0.00,,,{},2025-06-30T01:32:33.669Z,2025-06-30T01:32:33.669Z
3439,INV-2025-235,,ADG,12,Grande S,VIDEOPROJECTEUR DATA SHOW,1,,BON,MARQUE SANYO MARQUE PRO EXTRAX,0.00,,,{},2025-06-30T01:32:33.881Z,2025-06-30T01:32:33.881Z
3869-1,INV-2025-246,,BDAM,13,CHEGGAT,FAUTEUIL DE SALON,1,,MOYEN,EN BOIS ET EN TISSU VERT  1 PLACE    -FAUTEUIL DE SALON,0.00,,,{},2025-06-30T01:32:34.106Z,2025-06-30T01:32:34.106Z
3869-2,INV-2025-247,,BDAM,13,CHEGGAT,FAUTEUIL DE SALON,1,,MOYEN,EN BOIS ET EN TISSU VERT  1 PLACE    -FAUTEUIL DE SALON,0.00,,,{},2025-06-30T01:32:34.317Z,2025-06-30T01:32:34.317Z
3876,INV-2025-236,,BDAM,13,CHEGGAT,APPAREIL TELPHONE FIXE,1,,BON,MARQUE PANASONICBLANCMARQUE KX-TS500MXW,0.00,,,{},2025-06-30T01:32:34.536Z,2025-06-30T01:32:34.536Z
ECR_POSITF_106,INV-2025-237,,BDAM,13,CHEGGAT,ARMOIRE VITREE,1,,BON,EN BOIS MARRON   2 PORTES EN VERRE(EN HAUT)   2 PORTES BATTANTES EN BOIS (EN BAS),0.00,,,{},2025-06-30T01:32:34.748Z,2025-06-30T01:32:34.748Z
ECR_POSITF_449,INV-2025-238,,BDAM,13,CHEGGAT,CLIMATISEUR SPLIT,1,,BON,MARQUE CAZIO TURBOAS-H12A4-HSL12000BTU,0.00,,,{},2025-06-30T01:32:34.963Z,2025-06-30T01:32:34.963Z
3723,INV-2025-239,,BDAM,13,CHEGGAT,PORTE MANTEAU,1,,BON,METTALIQUE  5 PATERE  SUPPORT EN MARBRENOIR,0.00,,,{},2025-06-30T01:32:35.175Z,2025-06-30T01:32:35.175Z
ECR_POSITF_202,INV-2025-240,FNR061,BDAM,13,CHEGGAT,RETOUR DE BUREAU,1,,BON,EN BOIS,0.00,,,{},2025-06-30T01:32:35.426Z,2025-06-30T01:32:35.426Z
ECR_POSITF_516,INV-2025-241,,BDAM,13,CHEGGAT,TABLE (PETITE),1,,BON,EN BOIS MARRON CLAIRBOIS2 ETAGES  (PETITE),0.00,,,{},2025-06-30T01:32:35.639Z,2025-06-30T01:32:35.639Z
ECR_POSITF_661,INV-2025-242,,BDAM,13,CHEGGAT,TELEVISEUR,1,32T51HES,BON,MAXIPOWER  32 LCD MARQUE EMTL 32-001,0.00,,,{},2025-06-30T01:32:35.852Z,2025-06-30T01:32:35.852Z
ECR_POSITF_25,INV-2025-243,,BDAM,13,CHEGGAT,ARMOIRE BIBLIOTHEQUE VITREE,1,,MOYEN,EN BOIS   2 PORTES EN VERRE BATTANTES 4 TIRROIRS +2 PORTES EN BOIS EN BAS 1 PORTE EN BOIS EN HAUT,0.00,,,{},2025-06-30T01:32:36.066Z,2025-06-30T01:32:36.066Z
3589,INV-2025-244,,BDAM,13,CHEGGAT,CANAPÉ DE SALON,1,,MOYEN,CANAPE DE SALON 3 PLACES TISSU VERT,0.00,,,{},2025-06-30T01:32:36.277Z,2025-06-30T01:32:36.277Z
ECR_POSITF_300,INV-2025-245,,BDAM,13,CHEGGAT,CHAISE BUREAU,1,,MOYEN,EN CUIR   ACCOUDOIRS BOIS  A ROULETTES FAUTEUIL DE DIRECTION,0.00,,,{},2025-06-30T01:32:36.489Z,2025-06-30T01:32:36.489Z
